loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,is_default
16000,16000,16000.0, 60 months,17.97,406.04,D,D1,Training Coordinator ,10+ years,MORTGAGE,70000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,778xx,TX,14.61,0,Jan-2004,2,15,1,9111,56.9,56,w,0.0,0.0,17003.793528061,17003.79,16000.0,1003.79,0.0,0.0,0.0,Jan-2019,15801.64,Jan-2019,0,1,Individual,0,0,124545,6,2,2,3,5.0,24621,88.0,6,7,3199,77.0,16000,2,3,2,10,8896.0,3994.0,63.7,0,0,149.0,176,3,3,3,4.0,3.0,0,4,6,6,25,15,11,38,6,15,0.0,0,0,8,97.5,0.0,1,0,151246,33732,11000,27973,N,Cash,N,0
16000,16000,16000.0, 36 months,8.46,504.79,A,A5,Global Marketing Director,2 years,MORTGAGE,140000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,604xx,IL,6.34,0,Jun-2008,1,6,0,6066,33.0,10,w,0.0,0.0,16105.28,16105.28,16000.0,105.28,0.0,0.0,0.0,Oct-2018,16112.8,Oct-2018,0,1,Individual,0,0,233113,0,1,0,1,21.0,27221,75.0,1,1,4767,33.0,18400,0,0,1,2,38852.0,12289.0,32.5,0,0,119.0,116,8,8,2,8.0,3.0,3,3,4,3,4,2,4,5,4,6,0.0,0,0,1,60.0,0.0,0,0,254021,33287,18200,37696,N,Cash,N,0
15000,15000,15000.0, 60 months,14.47,352.69,C,C2,Unknown,Unknown,OWN,65000.0,Not Verified,Sep-2018,Fully Paid,n,major_purchase,Major purchase,342xx,FL,2.42,1,Sep-1988,2,12,0,5491,5.3,32,w,0.0,0.0,15048.231666667,15048.23,15000.0,48.23,0.0,0.0,0.0,Sep-2018,15060.29,Aug-2018,0,1,Individual,0,0,5491,2,0,0,1,14.0,0,75.0,0,0,1009,5.0,106400,3,0,6,3,499.0,97929.0,3.0,0,0,60.0,359,61,2,5,70.0,0.0,0,4,5,9,14,2,12,25,5,12,0.0,0,0,2,96.8,0.0,0,0,106400,5491,101100,0,N,Cash,N,0
20000,20000,20000.0, 60 months,13.56,460.82,C,C1,Plans and Operations NCO,10+ years,RENT,53000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,283xx,NC,13.22,0,Aug-2006,0,25,0,2237,15.5,30,w,0.0,0.0,20009.7899999999,20009.79,20000.0,9.79,0.0,0.0,0.0,Sep-2018,20024.86,Aug-2018,0,1,Individual,0,0,166844,3,20,3,4,1.0,164607,110.0,1,3,269,102.0,14400,0,1,0,7,6674.0,8431.0,3.1,0,0,144.0,133,1,1,0,1.0,14.0,0,1,2,2,4,23,5,7,2,25,0.0,0,0,4,100.0,0.0,0,0,164400,166844,8700,150000,N,Cash,N,0
6000,6000,6000.0, 36 months,8.46,189.3,A,A5,Unknown,Unknown,MORTGAGE,70000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,178xx,PA,21.31,0,Apr-2008,1,11,0,5860,18.7,21,w,0.0,0.0,6199.4780017652,6199.48,6000.0,199.48,0.0,0.0,0.0,Feb-2019,5445.1,Feb-2019,0,1,Individual,0,0,107205,2,3,1,3,9.0,42103,76.0,2,5,618,55.0,31400,3,7,5,8,9746.0,11482.0,5.1,0,0,124.0,43,2,2,1,21.0,2.0,0,1,2,4,5,10,7,10,2,11,0.0,0,0,3,100.0,0.0,0,0,150950,47963,12100,55709,N,Cash,N,0
1500,1500,1500.0, 36 months,11.55,49.5,B,B4,Switchman,< 1 year,RENT,60000.0,Not Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,782xx,TX,16.82,0,Mar-2015,0,5,0,1145,27.3,6,w,0.0,0.0,1556.2297970905,1556.23,1500.0,56.23,0.0,0.0,0.0,Jan-2019,1321.45,Feb-2019,0,1,Individual,0,263,41190,1,2,2,3,5.0,40045,91.0,1,1,550,86.0,4200,8,1,4,4,8238.0,3055.0,27.3,0,0,15.0,41,11,5,0,11.0,2.0,0,3,3,3,3,3,3,3,3,5,0.0,0,0,3,100.0,0.0,0,0,48197,41190,4200,43997,N,DirectPay,N,0
10000,10000,10000.0, 36 months,11.55,330.0,B,B4,Driver,< 1 year,RENT,42000.0,Not Verified,Sep-2018,Fully Paid,n,vacation,Vacation,071xx,NJ,4.0,0,Aug-2010,0,6,0,4281,28.4,19,w,0.0,0.0,10041.7049999995,10041.7,10000.0,41.7,0.0,0.0,0.0,Sep-2018,10048.12,Sep-2018,0,1,Individual,0,0,4281,1,0,0,0,42.0,0,75.0,2,2,2286,28.0,15100,0,0,0,2,714.0,9133.0,28.6,0,0,42.0,97,5,5,0,5.0,5.0,0,3,4,3,12,1,6,18,4,6,0.0,0,0,2,83.3,0.0,0,0,15100,4281,12800,0,N,Cash,N,0
10000,10000,10000.0, 36 months,11.55,330.0,B,B4,dietary aide,< 1 year,OWN,26000.0,Not Verified,Sep-2018,Charged Off,n,credit_card,Credit card refinancing,032xx,NH,22.99,0,Jan-1998,2,15,0,17942,59.0,20,w,0.0,0.0,983.58,983.58,708.02,275.56,0.0,0.0,0.0,Dec-2018,330.0,Feb-2019,0,1,Individual,0,0,22912,0,5,0,0,59.0,4970,114.0,1,3,10531,59.0,30660,0,0,2,3,1527.0,3972.0,90.0,0,0,59.0,247,7,7,1,7.0,5.0,0,5,10,7,7,5,10,13,6,15,0.0,0,0,1,95.0,100.0,0,0,35035,22912,19860,4375,N,Cash,N,1
15000,15000,15000.0, 60 months,10.47,322.19,B,B2,Financial Analyst,5 years,RENT,65000.0,Source Verified,Sep-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,038xx,NH,16.64,0,Aug-2007,1,7,0,1653,7.5,17,w,14421.03,14421.03,992.75,992.75,578.97,413.78,0.0,0.0,0.0,Dec-2018,322.19,Feb-2019,0,1,Individual,0,0,64771,1,3,1,2,5.0,39882,86.0,0,1,1053,61.0,22000,1,5,4,4,9253.0,15947.0,6.2,0,0,79.0,132,19,5,2,19.0,0.0,0,1,2,2,4,8,3,7,2,7,0.0,0,0,1,100.0,0.0,0,0,92275,41535,17000,46275,N,Cash,N,1
9000,9000,9000.0, 36 months,15.02,312.08,C,C3,Plant Superintendent ,3 years,RENT,55000.0,Not Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,373xx,TN,9.71,0,Jul-2003,0,12,1,6927,52.1,25,w,0.0,0.0,9501.9910500944,9501.99,9000.0,501.99,0.0,0.0,0.0,Feb-2019,7585.34,Feb-2019,0,1,Individual,0,0,27311,2,1,1,1,11.0,20384,98.0,3,14,1573,80.0,13300,0,0,1,15,2276.0,1858.0,68.5,0,0,144.0,182,3,3,0,3.0,4.0,0,4,6,5,8,5,11,20,6,12,0.0,0,0,4,100.0,60.0,1,0,34101,27311,5900,20801,N,Cash,N,0
25600,25600,25575.0, 36 months,14.47,880.81,C,C2,Compliance,2 years,RENT,85000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,191xx,PA,15.97,0,Oct-2003,1,13,0,24624,80.0,22,f,0.0,0.0,26131.8485599333,26106.33,25600.0,531.85,0.0,0.0,0.0,Oct-2018,26152.43,Oct-2018,0,1,Individual,0,0,76230,0,4,0,1,23.0,51606,109.0,0,2,9637,80.0,30950,0,0,2,3,5863.0,5500.0,94.0,0,0,122.0,179,16,16,3,16.0,5.0,1,4,9,5,5,7,9,13,6,13,0.0,0,0,0,82.0,100.0,0,0,78292,76230,22000,47342,N,Cash,N,0
8000,8000,8000.0, 36 months,17.97,289.1,D,D1,Inventory ,10+ years,RENT,35000.0,Source Verified,Sep-2018,Late (31-120 days),n,credit_card,Credit card refinancing,917xx,CA,15.23,0,Jul-1995,0,8,1,4322,66.5,11,w,7658.86,7658.86,570.21,570.21,341.14,229.07,0.0,0.0,0.0,Nov-2018,289.1,Feb-2019,0,1,Individual,0,376,17842,0,1,1,1,11.0,13520,85.0,1,4,654,79.0,6500,0,1,2,5,2549.0,223.0,85.1,0,0,96.0,277,10,10,0,15.0,9.0,0,2,5,2,2,2,7,9,5,8,0.0,0,0,2,100.0,100.0,1,0,22500,17842,1500,16000,N,Cash,N,1
30000,30000,30000.0, 60 months,18.94,777.23,D,D2,CPS investigator,4 years,MORTGAGE,76000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,786xx,TX,38.15,0,Feb-1991,0,14,0,15963,25.4,62,w,0.0,0.0,31710.992201552,31710.99,30000.0,1710.99,0.0,0.0,0.0,Jan-2019,335.87,Jan-2019,0,1,Individual,0,0,361747,2,6,3,4,6.0,134850,85.0,1,1,6988,56.0,62900,3,3,8,6,27827.0,29381.0,27.1,0,0,152.0,331,9,4,4,9.0,6.0,0,3,5,4,11,35,7,23,5,14,0.0,0,0,5,100.0,0.0,0,0,421152,150813,40300,147052,N,Cash,N,0
10000,10000,10000.0, 36 months,13.56,339.65,C,C1,Techinican,10+ years,OWN,110000.0,Source Verified,Sep-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,487xx,MI,19.19,4,Nov-1979,0,12,0,8551,53.0,37,w,9312.33,9312.33,1052.86,1052.86,687.67,365.19,0.0,0.0,0.0,Dec-2018,339.65,Feb-2019,0,1,Individual,0,0,83977,1,3,1,3,7.0,75426,79.0,1,1,3734,53.0,16150,0,1,1,4,7634.0,1864.0,66.0,0,0,165.0,466,6,6,0,6.0,12.0,0,7,8,6,11,21,8,16,7,11,0.0,0,0,2,84.0,42.9,0,0,112032,83977,13050,95882,N,Cash,N,1
14150,14150,14150.0, 60 months,24.37,410.12,E,E2,Senior Gas Downstate Instructor ,10+ years,MORTGAGE,125000.0,Source Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,117xx,NY,11.44,0,Dec-1995,0,11,0,11142,58.0,19,w,0.0,0.0,14483.5091313477,14483.51,14150.0,333.51,0.0,0.0,0.0,Sep-2018,14502.67,Jan-2019,0,1,Individual,0,0,50807,1,2,1,2,5.0,39665,89.0,3,4,2000,58.0,19250,0,1,3,6,4618.0,2233.0,72.0,0,0,17.0,273,7,5,0,15.0,7.0,0,3,9,4,5,2,9,16,4,11,0.0,0,0,4,95.0,33.3,0,0,63684,50807,6700,44434,N,Cash,N,0
24000,24000,24000.0, 60 months,10.47,515.5,B,B2,MEDICAL RECEPTIONIST,10+ years,RENT,61000.0,Verified,Sep-2018,Fully Paid,n,home_improvement,Home improvement,945xx,CA,11.69,0,Dec-2004,3,12,0,3808,15.1,30,w,0.0,0.0,24381.5853738342,24381.59,24000.0,381.59,0.0,0.0,0.0,Oct-2018,24395.55,Feb-2019,0,1,Individual,0,0,358434,1,2,4,5,5.0,24379,70.0,0,2,3012,47.0,25200,7,4,6,7,35843.0,12574.0,19.4,0,0,97.0,165,19,5,3,19.0,2.0,0,3,5,4,9,12,8,14,5,12,0.0,0,0,4,100.0,0.0,0,0,407080,28187,15600,34880,N,Cash,N,0
4800,4800,4800.0, 36 months,10.08,155.07,B,B1,Retail Sales Associate ,2 years,RENT,50000.0,Source Verified,Sep-2018,Fully Paid,n,other,Other,801xx,CO,3.4,0,Oct-1997,2,19,1,1561,5.6,31,w,0.0,0.0,4978.2650277196,4978.27,4800.0,178.27,0.0,0.0,0.0,Jan-2019,4515.75,Jan-2019,0,1,Individual,0,0,29545,4,7,3,5,3.0,27984,99.0,3,10,180,53.0,27700,1,2,3,15,1641.0,15006.0,1.3,0,0,76.0,250,3,3,0,4.0,4.0,0,2,4,7,12,12,12,19,4,19,0.0,0,0,6,100.0,0.0,1,0,56021,29545,15200,28321,N,Cash,N,0
10000,10000,10000.0, 36 months,8.46,315.5,A,A5,Manager,10+ years,MORTGAGE,84000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,330xx,NY,9.48,1,May-2000,0,8,0,21927,38.5,17,w,0.0,0.0,10359.6542745798,10359.65,10000.0,359.65,0.0,0.0,0.0,Feb-2019,8874.71,Feb-2019,0,1,Individual,0,0,342192,1,1,1,1,10.0,10373,77.0,0,0,20031,44.0,57000,4,0,4,4,42774.0,35073.0,38.5,0,0,220.0,159,37,6,2,37.0,7.0,0,5,5,5,6,8,5,6,5,8,0.0,0,0,3,94.1,20.0,0,0,384655,32300,57000,13550,N,Cash,N,0
15000,15000,15000.0, 36 months,16.91,534.12,C,C5,Police Officer,10+ years,MORTGAGE,82000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,853xx,AZ,18.69,5,Aug-1998,3,16,0,3455,40.6,33,w,0.0,0.0,15867.3176788172,15867.32,15000.0,867.32,0.0,0.0,0.0,Jan-2019,14258.82,Jan-2019,0,1,Individual,0,0,261262,3,5,0,0,28.0,46104,66.0,3,3,1981,63.0,8500,1,6,4,4,17417.0,2719.0,45.6,0,0,137.0,240,1,1,3,1.0,0.0,1,2,6,3,10,8,10,22,6,16,0.0,0,5,3,84.8,0.0,0,0,297779,49559,5000,70247,N,Cash,N,0
35000,35000,34975.0, 36 months,14.47,1204.23,C,C2,TEST Analyst,5 years,MORTGAGE,80000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,305xx,GA,24.03,0,Sep-2007,1,20,0,35517,36.4,35,f,0.0,0.0,36897.0924748437,36870.74,35000.0,1897.09,0.0,0.0,0.0,Jan-2019,33312.54,Jan-2019,0,1,Individual,0,0,237371,1,1,0,1,16.0,24730,83.0,4,7,9224,47.0,97500,3,10,8,9,11869.0,52708.0,39.2,0,0,118.0,131,6,6,1,6.0,3.0,0,11,14,12,13,7,18,27,14,20,0.0,0,0,4,88.2,8.3,0,0,310159,60247,86700,29751,N,Cash,N,0
40000,40000,40000.0, 60 months,13.56,921.64,C,C1,Physical Therapist,8 years,MORTGAGE,65000.0,Verified,Sep-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,491xx,MI,32.75,2,Nov-2004,0,11,1,4000,34.8,19,w,38575.1,38575.1,2734.79,2734.79,1424.9,1309.89,0.0,0.0,0.0,Dec-2018,921.64,Feb-2019,0,1,Joint App,0,0,157760,0,5,0,3,15.0,40165,47.0,1,1,4000,46.0,11500,4,4,6,6,15776.0,7500.0,34.8,0,0,165.0,162,7,7,3,7.0,7.0,0,1,1,5,6,9,5,7,1,11,0.0,0,0,1,84.2,0.0,1,0,214853,44165,11500,85632,N,Cash,N,1
4000,4000,4000.0, 36 months,7.21,123.9,A,A3,home health aide,10+ years,RENT,40000.0,Not Verified,Sep-2018,Fully Paid,n,major_purchase,Major purchase,113xx,NY,6.69,0,Apr-2005,1,8,0,458,2.7,9,w,0.0,0.0,4112.3002724322,4112.3,4000.0,112.3,0.0,0.0,0.0,Jan-2019,3730.18,Jan-2019,0,1,Individual,0,0,3573,1,2,0,2,13.0,3115,62.0,1,3,263,16.0,16800,3,0,1,5,447.0,16342.0,2.7,0,0,19.0,160,3,3,0,3.0,2.0,0,2,2,6,6,2,6,7,2,8,0.0,0,0,1,100.0,0.0,0,0,21800,3573,16800,5000,N,Cash,N,0
12000,12000,12000.0, 36 months,7.21,371.68,A,A3,Driver,10+ years,MORTGAGE,80000.0,Source Verified,Sep-2018,Fully Paid,n,house,Home buying,727xx,AR,1.5,0,Apr-2008,2,13,0,1284,6.2,28,w,0.0,0.0,12375.3765514256,12375.38,12000.0,375.38,0.0,0.0,0.0,Feb-2019,10893.47,Feb-2019,0,1,Individual,0,0,126127,4,0,1,1,9.0,0,75.0,5,7,764,6.0,20600,0,0,3,8,9702.0,11641.0,9.1,0,0,116.0,124,2,2,1,2.0,2.0,0,3,4,7,8,13,12,14,4,13,0.0,0,0,6,96.4,14.3,0,0,154136,1284,12800,0,N,Cash,N,0
16000,16000,16000.0, 36 months,15.02,554.81,C,C3,Sys Admin,10+ years,MORTGAGE,107000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,303xx,GA,19.25,0,Mar-1996,2,16,0,11632,26.3,23,w,0.0,0.0,16584.9245547766,16584.92,16000.0,584.92,0.0,0.0,0.0,Nov-2018,15943.32,Feb-2019,0,1,Individual,0,0,382985,8,3,4,5,4.0,58624,87.0,5,7,2841,63.0,44300,5,1,6,14,23937.0,22978.0,22.6,0,0,133.0,269,1,1,3,1.0,1.0,0,4,8,7,7,8,11,11,8,16,0.0,0,0,10,100.0,0.0,0,0,426371,70256,29700,67071,N,Cash,N,0
10000,10000,10000.0, 60 months,15.02,238.01,C,C3,Office Manager,5 years,MORTGAGE,55000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,280xx,NC,33.54,0,Jul-2000,0,20,0,5747,11.4,40,w,0.0,0.0,10166.3283643768,10166.33,10000.0,166.33,0.0,0.0,0.0,Oct-2018,10174.67,Jan-2019,0,1,Individual,0,0,231030,2,3,3,4,6.0,82646,93.0,2,5,1963,47.0,50300,5,1,10,9,12159.0,21836.0,13.7,0,0,184.0,151,2,2,2,17.0,5.0,1,2,7,6,12,11,16,26,7,20,0.0,0,0,5,97.5,0.0,0,0,285291,88393,25300,85971,N,DirectPay,N,0
20000,20000,20000.0, 60 months,22.35,556.37,D,D5,Technical Support Engineer,1 year,MORTGAGE,65000.0,Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,335xx,FL,14.33,0,Jan-1989,3,11,0,11254,15.0,22,w,0.0,0.0,21154.7392264638,21154.74,20000.0,1154.74,0.0,0.0,0.0,Dec-2018,20066.83,Dec-2018,0,1,Individual,0,0,155179,6,2,0,1,20.0,30584,77.0,5,6,3975,15.0,77600,0,0,3,8,14107.0,16875.0,14.0,0,0,93.0,355,1,1,2,4.0,2.0,0,4,8,4,4,12,8,8,6,11,0.0,0,0,6,86.0,50.0,0,0,231235,41838,67500,39635,N,Cash,N,0
13000,13000,13000.0, 60 months,18.94,336.8,D,D2,Construction manager,2 years,MORTGAGE,90000.0,Not Verified,Sep-2018,Fully Paid,n,home_improvement,Home improvement,982xx,WA,7.73,1,Sep-2001,0,16,0,7217,17.6,31,w,0.0,0.0,13408.0090400354,13408.01,13000.0,408.01,0.0,0.0,0.0,Nov-2018,13084.89,Nov-2018,0,1,Individual,0,0,351424,3,1,0,0,26.0,17223,65.0,2,4,5510,36.0,41100,0,2,2,5,25102.0,29583.0,19.6,0,0,83.0,128,1,1,6,2.0,3.0,0,4,4,10,12,7,13,16,4,16,0.0,0,0,3,100.0,12.5,0,0,394585,24534,36800,26501,N,Cash,N,0
6400,6400,6400.0, 36 months,23.4,249.08,E,E1,VP of Customer Experience,9 years,RENT,75000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,775xx,TX,24.76,0,Sep-1987,1,21,0,7936,17.3,34,f,0.0,0.0,6971.9968530651,6972.0,6400.0,572.0,0.0,0.0,0.0,Jan-2019,6183.16,Feb-2019,0,1,Individual,0,33422,43351,1,2,1,1,3.0,35415,75.0,1,13,2348,48.0,42300,2,0,1,14,2064.0,22213.0,18.5,0,0,99.0,371,7,3,2,7.0,3.0,2,9,13,10,16,4,19,28,13,21,0.0,0,0,2,93.9,10.0,0,0,89343,43351,28000,47043,N,Cash,N,0
8000,8000,8000.0, 36 months,18.94,293.01,D,D2,Mortgage Loan Funder,2 years,RENT,42000.0,Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,971xx,OR,34.29,0,Dec-2009,0,12,1,14219,66.4,29,w,0.0,0.0,8637.4951535965,8637.5,8000.0,637.5,0.0,0.0,0.0,Feb-2019,7473.88,Feb-2019,0,1,Individual,0,0,36043,0,3,0,3,15.0,21824,72.0,1,2,4684,70.0,21400,3,2,1,5,3004.0,3881.0,78.6,0,0,79.0,104,12,12,3,12.0,8.0,1,7,7,7,16,7,9,19,7,12,0.0,0,0,1,96.6,71.4,1,0,51757,36043,18100,30357,N,Cash,N,0
4000,4000,4000.0, 36 months,7.21,123.9,A,A3,Campus Public Safety Officer,10+ years,OWN,67000.0,Source Verified,Sep-2018,Fully Paid,n,other,Other,976xx,OR,8.74,0,Feb-2004,3,9,0,239,0.7,43,w,0.0,0.0,4021.6322222219,4021.63,4000.0,21.63,0.0,0.0,0.0,Oct-2018,4023.23,Feb-2019,0,1,Individual,0,0,26239,4,1,3,4,1.0,26000,100.0,1,1,150,43.0,34400,3,1,4,5,2915.0,26350.0,0.6,0,0,174.0,133,1,1,0,29.0,1.0,0,1,2,5,9,25,8,17,2,9,0.0,0,0,4,100.0,0.0,0,0,60400,26239,26500,26000,N,Cash,N,0
10500,10500,10500.0, 36 months,11.06,344.06,B,B3,Contract Program Security Officer,2 years,MORTGAGE,69000.0,Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,935xx,CA,3.5,2,Sep-1995,2,7,0,1109,15.0,10,w,0.0,0.0,10887.3149646206,10887.31,10500.0,387.31,0.0,0.0,0.0,Jan-2019,9861.58,Feb-2019,0,1,Individual,0,0,415778,2,1,1,1,3.0,4885,98.0,1,1,671,48.0,7400,4,0,4,4,59397.0,4329.0,13.4,0,0,92.0,275,4,3,2,4.0,1.0,1,1,2,2,2,3,3,3,2,7,0.0,0,1,3,80.0,0.0,0,0,425574,126904,5000,5000,N,Cash,N,0
30000,30000,30000.0, 60 months,27.27,920.91,E,E5,Burn table,5 years,RENT,50000.0,Not Verified,Sep-2018,Fully Paid,n,house,Home buying,562xx,MN,16.8,0,Oct-2013,2,4,0,5162,40.0,5,w,0.0,0.0,30770.6875993626,30770.69,30000.0,770.69,0.0,0.0,0.0,Feb-2019,2872.5,Feb-2019,0,1,Individual,0,0,35467,2,1,1,2,5.0,30305,75.0,1,1,5101,40.0,12900,14,1,15,3,8867.0,7138.0,42.0,0,0,13.0,58,6,5,0,28.0,0.0,0,2,2,2,2,2,3,3,2,4,0.0,0,0,2,100.0,0.0,0,0,49158,35467,12300,36258,N,Cash,N,0
4500,4500,4500.0, 36 months,16.91,160.24,C,C5,Chief track inspector ,10+ years,MORTGAGE,85000.0,Verified,Sep-2018,Fully Paid,n,other,Other,371xx,TN,24.11,0,Aug-2008,1,11,0,1452,18.9,55,w,0.0,0.0,4746.9398741967,4746.94,4500.0,246.94,0.0,0.0,0.0,Jan-2019,4270.45,Feb-2019,0,1,Joint App,0,221,325744,6,6,6,11,1.0,94369,94.0,2,2,1363,89.0,7700,1,2,7,15,29613.0,5048.0,22.3,0,0,120.0,26,4,1,5,4.0,2.0,0,2,2,3,3,46,4,4,2,11,0.0,0,0,9,96.4,0.0,0,0,340308,95821,6500,100618,N,Cash,N,0
13500,13500,13500.0, 60 months,22.35,375.55,D,D5,Business Analyst ,2 years,RENT,61500.0,Source Verified,Sep-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,945xx,CA,15.32,0,Mar-2006,0,8,0,3931,44.7,13,w,13375.89,13375.89,358.79,358.79,124.11,234.68,0.0,0.0,0.0,Oct-2018,375.55,Feb-2019,0,1,Individual,0,0,41979,0,5,0,0,25.0,38048,100.0,0,0,3370,90.0,8800,0,0,0,0,5247.0,3223.0,52.6,0,0,149.0,143,65,25,0,65.0,5.0,2,2,3,2,2,10,3,3,3,8,0.0,0,0,0,90.0,0.0,0,0,46785,41979,6800,37985,N,Cash,N,1
10000,10000,10000.0, 36 months,15.02,346.76,C,C3,Unknown,Unknown,RENT,28000.0,Not Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,774xx,TX,5.34,0,Jul-2003,0,15,0,6540,18.7,40,w,0.0,0.0,10486.6815926104,10486.68,10000.0,486.68,0.0,0.0,0.0,Jan-2019,9254.74,Jan-2019,0,1,Individual,0,150,6540,1,0,0,0,11.0,0,75.0,3,5,4967,19.0,35000,0,0,0,5,436.0,17660.0,27.0,0,0,129.0,181,1,1,2,1.0,19.0,1,3,3,6,14,0,15,38,3,15,0.0,0,0,3,95.0,0.0,0,0,35000,6540,24200,0,N,Cash,N,0
15000,15000,15000.0, 36 months,7.84,468.94,A,A4,Warehouse Driver,5 years,MORTGAGE,78715.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,303xx,GA,1.84,0,Mar-2000,0,4,0,4240,21.2,16,w,0.0,0.0,15431.8324017601,15431.83,15000.0,431.83,0.0,0.0,0.0,Feb-2019,222.4,Jan-2019,0,1,Individual,0,114,256579,0,0,0,0,99.0,0,75.0,1,2,2848,21.0,20000,0,4,0,3,64145.0,8260.0,33.9,0,0,184.0,221,12,12,3,12.0,5.0,0,2,2,2,2,9,3,4,2,4,0.0,0,0,1,100.0,0.0,0,0,280916,4240,12500,0,N,Cash,N,0
28800,28800,28800.0, 36 months,11.55,950.4,B,B4,Professor,6 years,MORTGAGE,77000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,338xx,FL,18.55,0,Feb-2003,0,47,0,22329,75.2,53,f,0.0,0.0,29157.984173752,29157.98,28800.0,357.98,0.0,0.0,0.0,Oct-2018,29176.46,Feb-2019,0,1,Individual,0,0,313181,0,36,1,2,7.0,134639,120.0,0,2,5396,111.0,29700,2,0,1,4,6663.0,1782.0,83.8,0,0,186.0,180,16,7,2,26.0,7.0,0,3,10,3,4,39,10,12,10,47,0.0,0,0,1,100.0,100.0,0,0,312810,156968,11000,112039,N,Cash,N,0
30000,30000,30000.0, 36 months,7.21,929.2,A,A3,Supervisor Electrician,2 years,MORTGAGE,103219.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,24.69,0,May-2006,1,12,0,25915,38.9,16,w,0.0,0.0,30492.3733950568,30492.37,30000.0,492.37,0.0,0.0,0.0,Nov-2018,29575.19,Jan-2019,0,1,Individual,0,0,558106,1,3,2,2,3.0,89011,97.0,0,2,14973,55.0,66700,1,1,4,5,46509.0,37285.0,41.0,0,0,54.0,48,24,3,3,24.0,3.0,1,4,4,7,7,4,8,9,5,12,0.0,0,0,3,100.0,0.0,0,0,624642,114926,63200,109142,N,DirectPay,N,0
